geounit,Province.State,Country.Region,Lat,Long,date,confirmed,deaths,recovered
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-01,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-02,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-03,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-04,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-05,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-06,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-07,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-08,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-09,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-10,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-11,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-12,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-13,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-14,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-15,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-16,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-17,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-18,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-19,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-20,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-21,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-22,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-23,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-24,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-25,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-26,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-27,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-28,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-02-29,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-01,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-02,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-03,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-04,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-05,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-06,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-07,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-08,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-09,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-10,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-11,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-12,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-13,0,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-14,1,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-15,1,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-16,1,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-17,1,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-18,1,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-19,1,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-20,1,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-21,1,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-22,4,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-23,4,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-24,4,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-25,4,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-26,6,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-27,9,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-28,9,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-29,9,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-30,9,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-03-31,9,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-04-01,9,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-04-02,9,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-04-03,9,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-04-04,9,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-04-05,9,0,0
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-04-06,10,0,4
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-04-07,10,0,4
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-04-08,12,0,7
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-04-09,12,0,7
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-04-10,12,0,7
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-04-11,12,0,7
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-04-12,14,0,7
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-04-13,15,0,7
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-04-14,15,0,8
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-04-15,15,0,8
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-04-16,16,1,8
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-04-17,16,1,8
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-04-18,22,1,8
Eswatini,NA,Eswatini,-26.5225,31.4659,2020-04-19,22,1,8
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-01-22,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-01-23,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-01-24,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-01-25,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-01-26,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-01-27,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-01-28,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-01-29,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-01-30,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-01-31,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-01,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-02,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-03,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-04,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-05,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-06,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-07,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-08,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-09,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-10,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-11,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-12,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-13,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-14,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-15,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-16,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-17,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-18,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-19,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-20,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-21,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-22,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-23,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-24,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-25,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-26,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-27,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-28,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-02-29,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-01,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-02,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-03,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-04,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-05,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-06,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-07,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-08,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-09,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-10,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-11,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-12,0,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-13,1,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-14,1,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-15,1,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-16,5,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-17,5,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-18,6,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-19,6,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-20,9,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-21,9,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-22,11,0,4
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-23,11,0,4
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-24,12,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-25,12,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-26,12,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-27,16,0,0
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-28,16,0,1
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-29,21,0,1
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-30,23,0,4
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-03-31,26,0,2
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-04-01,29,0,2
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-04-02,29,0,3
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-04-03,35,0,3
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-04-04,38,0,4
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-04-05,43,2,4
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-04-06,44,2,4
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-04-07,52,2,4
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-04-08,55,2,4
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-04-09,56,2,4
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-04-10,65,3,4
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-04-11,69,3,10
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-04-12,71,3,10
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-04-13,74,3,14
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-04-14,82,3,14
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-04-15,85,3,15
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-04-16,92,3,15
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-04-17,96,3,15
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-04-18,105,3,16
Ethiopia,NA,Ethiopia,9.145,40.4897,2020-04-19,108,3,16
Fiji,NA,Fiji,-17.7134,178.065,2020-01-22,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-01-23,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-01-24,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-01-25,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-01-26,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-01-27,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-01-28,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-01-29,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-01-30,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-01-31,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-01,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-02,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-03,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-04,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-05,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-06,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-07,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-08,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-09,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-10,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-11,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-12,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-13,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-14,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-15,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-16,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-17,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-18,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-19,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-20,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-21,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-22,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-23,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-24,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-25,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-26,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-27,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-28,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-02-29,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-01,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-02,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-03,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-04,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-05,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-06,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-07,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-08,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-09,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-10,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-11,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-12,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-13,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-14,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-15,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-16,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-17,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-18,0,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-19,1,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-20,1,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-21,1,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-22,2,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-23,3,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-24,4,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-25,5,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-26,5,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-27,5,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-28,5,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-29,5,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-30,5,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-03-31,5,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-04-01,5,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-04-02,7,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-04-03,7,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-04-04,12,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-04-05,12,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-04-06,14,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-04-07,15,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-04-08,15,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-04-09,15,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-04-10,16,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-04-11,16,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-04-12,16,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-04-13,16,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-04-14,16,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-04-15,16,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-04-16,17,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-04-17,17,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-04-18,17,0,0
Fiji,NA,Fiji,-17.7134,178.065,2020-04-19,17,0,0
Finland,NA,Finland,64,26,2020-01-22,0,0,0
Finland,NA,Finland,64,26,2020-01-23,0,0,0
Finland,NA,Finland,64,26,2020-01-24,0,0,0
Finland,NA,Finland,64,26,2020-01-25,0,0,0
Finland,NA,Finland,64,26,2020-01-26,0,0,0
Finland,NA,Finland,64,26,2020-01-27,0,0,0
Finland,NA,Finland,64,26,2020-01-28,0,0,0
Finland,NA,Finland,64,26,2020-01-29,1,0,0
Finland,NA,Finland,64,26,2020-01-30,1,0,0
Finland,NA,Finland,64,26,2020-01-31,1,0,0
Finland,NA,Finland,64,26,2020-02-01,1,0,0
Finland,NA,Finland,64,26,2020-02-02,1,0,0
Finland,NA,Finland,64,26,2020-02-03,1,0,0
Finland,NA,Finland,64,26,2020-02-04,1,0,0
Finland,NA,Finland,64,26,2020-02-05,1,0,0
Finland,NA,Finland,64,26,2020-02-06,1,0,0
Finland,NA,Finland,64,26,2020-02-07,1,0,0
Finland,NA,Finland,64,26,2020-02-08,1,0,0
Finland,NA,Finland,64,26,2020-02-09,1,0,0
Finland,NA,Finland,64,26,2020-02-10,1,0,0
Finland,NA,Finland,64,26,2020-02-11,1,0,0
Finland,NA,Finland,64,26,2020-02-12,1,0,1
Finland,NA,Finland,64,26,2020-02-13,1,0,1
Finland,NA,Finland,64,26,2020-02-14,1,0,1
Finland,NA,Finland,64,26,2020-02-15,1,0,1
Finland,NA,Finland,64,26,2020-02-16,1,0,1
Finland,NA,Finland,64,26,2020-02-17,1,0,1
Finland,NA,Finland,64,26,2020-02-18,1,0,1
Finland,NA,Finland,64,26,2020-02-19,1,0,1
Finland,NA,Finland,64,26,2020-02-20,1,0,1
Finland,NA,Finland,64,26,2020-02-21,1,0,1
Finland,NA,Finland,64,26,2020-02-22,1,0,1
Finland,NA,Finland,64,26,2020-02-23,1,0,1
Finland,NA,Finland,64,26,2020-02-24,1,0,1
Finland,NA,Finland,64,26,2020-02-25,1,0,1
Finland,NA,Finland,64,26,2020-02-26,2,0,1
Finland,NA,Finland,64,26,2020-02-27,2,0,1
Finland,NA,Finland,64,26,2020-02-28,2,0,1
Finland,NA,Finland,64,26,2020-02-29,3,0,1
Finland,NA,Finland,64,26,2020-03-01,6,0,1
Finland,NA,Finland,64,26,2020-03-02,6,0,1
Finland,NA,Finland,64,26,2020-03-03,6,0,1
Finland,NA,Finland,64,26,2020-03-04,6,0,1
Finland,NA,Finland,64,26,2020-03-05,12,0,1
Finland,NA,Finland,64,26,2020-03-06,15,0,1
Finland,NA,Finland,64,26,2020-03-07,15,0,1
Finland,NA,Finland,64,26,2020-03-08,23,0,1
Finland,NA,Finland,64,26,2020-03-09,30,0,1
Finland,NA,Finland,64,26,2020-03-10,40,0,1
Finland,NA,Finland,64,26,2020-03-11,59,0,1
Finland,NA,Finland,64,26,2020-03-12,59,0,1
Finland,NA,Finland,64,26,2020-03-13,155,0,1
Finland,NA,Finland,64,26,2020-03-14,225,0,1
Finland,NA,Finland,64,26,2020-03-15,244,0,10
Finland,NA,Finland,64,26,2020-03-16,277,0,10
Finland,NA,Finland,64,26,2020-03-17,321,0,10
Finland,NA,Finland,64,26,2020-03-18,336,0,10
Finland,NA,Finland,64,26,2020-03-19,400,0,10
Finland,NA,Finland,64,26,2020-03-20,450,0,10
Finland,NA,Finland,64,26,2020-03-21,523,1,10
Finland,NA,Finland,64,26,2020-03-22,626,1,10
Finland,NA,Finland,64,26,2020-03-23,700,1,10
Finland,NA,Finland,64,26,2020-03-24,792,1,10
Finland,NA,Finland,64,26,2020-03-25,880,3,10
Finland,NA,Finland,64,26,2020-03-26,958,5,10
Finland,NA,Finland,64,26,2020-03-27,1041,7,10
Finland,NA,Finland,64,26,2020-03-28,1167,9,10
Finland,NA,Finland,64,26,2020-03-29,1240,11,10
Finland,NA,Finland,64,26,2020-03-30,1352,13,10
Finland,NA,Finland,64,26,2020-03-31,1418,17,10
Finland,NA,Finland,64,26,2020-04-01,1446,17,10
Finland,NA,Finland,64,26,2020-04-02,1518,19,300
Finland,NA,Finland,64,26,2020-04-03,1615,20,300
Finland,NA,Finland,64,26,2020-04-04,1882,25,300
Finland,NA,Finland,64,26,2020-04-05,1927,28,300
Finland,NA,Finland,64,26,2020-04-06,2176,27,300
Finland,NA,Finland,64,26,2020-04-07,2308,34,300
Finland,NA,Finland,64,26,2020-04-08,2487,40,300
Finland,NA,Finland,64,26,2020-04-09,2605,42,300
Finland,NA,Finland,64,26,2020-04-10,2769,48,300
Finland,NA,Finland,64,26,2020-04-11,2905,49,300
Finland,NA,Finland,64,26,2020-04-12,2974,56,300
Finland,NA,Finland,64,26,2020-04-13,3064,59,300
Finland,NA,Finland,64,26,2020-04-14,3161,64,300
Finland,NA,Finland,64,26,2020-04-15,3237,72,300
Finland,NA,Finland,64,26,2020-04-16,3369,75,1700
Finland,NA,Finland,64,26,2020-04-17,3489,82,1700
Finland,NA,Finland,64,26,2020-04-18,3681,90,1700
Finland,NA,Finland,64,26,2020-04-19,3783,94,1700
France,NA,France,46.2276,2.2137,2020-01-22,0,0,0
France,NA,France,46.2276,2.2137,2020-01-23,0,0,0
France,NA,France,46.2276,2.2137,2020-01-24,2,0,0
France,NA,France,46.2276,2.2137,2020-01-25,3,0,0
France,NA,France,46.2276,2.2137,2020-01-26,3,0,0
France,NA,France,46.2276,2.2137,2020-01-27,3,0,0
France,NA,France,46.2276,2.2137,2020-01-28,4,0,0
France,NA,France,46.2276,2.2137,2020-01-29,5,0,0
France,NA,France,46.2276,2.2137,2020-01-30,5,0,0
France,NA,France,46.2276,2.2137,2020-01-31,5,0,0
France,NA,France,46.2276,2.2137,2020-02-01,6,0,0
France,NA,France,46.2276,2.2137,2020-02-02,6,0,0
France,NA,France,46.2276,2.2137,2020-02-03,6,0,0
France,NA,France,46.2276,2.2137,2020-02-04,6,0,0
France,NA,France,46.2276,2.2137,2020-02-05,6,0,0
France,NA,France,46.2276,2.2137,2020-02-06,6,0,0
France,NA,France,46.2276,2.2137,2020-02-07,6,0,0
France,NA,France,46.2276,2.2137,2020-02-08,11,0,0
France,NA,France,46.2276,2.2137,2020-02-09,11,0,0
France,NA,France,46.2276,2.2137,2020-02-10,11,0,0
France,NA,France,46.2276,2.2137,2020-02-11,11,0,0
France,NA,France,46.2276,2.2137,2020-02-12,11,0,2
France,NA,France,46.2276,2.2137,2020-02-13,11,0,2
France,NA,France,46.2276,2.2137,2020-02-14,11,0,2
France,NA,France,46.2276,2.2137,2020-02-15,12,1,4
France,NA,France,46.2276,2.2137,2020-02-16,12,1,4
France,NA,France,46.2276,2.2137,2020-02-17,12,1,4
France,NA,France,46.2276,2.2137,2020-02-18,12,1,4
France,NA,France,46.2276,2.2137,2020-02-19,12,1,4
France,NA,France,46.2276,2.2137,2020-02-20,12,1,4
France,NA,France,46.2276,2.2137,2020-02-21,12,1,4
France,NA,France,46.2276,2.2137,2020-02-22,12,1,4
France,NA,France,46.2276,2.2137,2020-02-23,12,1,4
France,NA,France,46.2276,2.2137,2020-02-24,12,1,4
France,NA,France,46.2276,2.2137,2020-02-25,14,1,11
France,NA,France,46.2276,2.2137,2020-02-26,18,2,11
France,NA,France,46.2276,2.2137,2020-02-27,38,2,11
France,NA,France,46.2276,2.2137,2020-02-28,57,2,11
France,NA,France,46.2276,2.2137,2020-02-29,100,2,12
France,NA,France,46.2276,2.2137,2020-03-01,130,2,12
France,NA,France,46.2276,2.2137,2020-03-02,191,3,12
France,NA,France,46.2276,2.2137,2020-03-03,204,4,12
France,NA,France,46.2276,2.2137,2020-03-04,285,4,12
France,NA,France,46.2276,2.2137,2020-03-05,377,6,12
France,NA,France,46.2276,2.2137,2020-03-06,653,9,12
France,NA,France,46.2276,2.2137,2020-03-07,949,11,12
France,NA,France,46.2276,2.2137,2020-03-08,1126,19,12
France,NA,France,46.2276,2.2137,2020-03-09,1209,19,12
France,NA,France,46.2276,2.2137,2020-03-10,1784,33,12
France,NA,France,46.2276,2.2137,2020-03-11,2281,48,12
France,NA,France,46.2276,2.2137,2020-03-12,2281,48,12
France,NA,France,46.2276,2.2137,2020-03-13,3661,79,12
France,NA,France,46.2276,2.2137,2020-03-14,4469,91,12
France,NA,France,46.2276,2.2137,2020-03-15,4499,91,12
France,NA,France,46.2276,2.2137,2020-03-16,6633,148,12
