"ident","Carte","Profil","Choix","enqueteur","sexe","age","ann_insta","commun_exp","form_gen","form_agri","pc_fvd","pc_ferm","adh_group","adh_sica","adh_cuma","sau","s_ignames","s_autr_tuber","s_banane","s_canne","s_prairie","s_meca","conduite_ig","acti_agri","uth","uth_ig","success","revenu_agri","ig_annees","ig_prod_prin","ig_part_revenu","ig_lev_rev","ig_lev_diversif","ig_chaque_ann","ig_nb_var_cult","ig_semenceau","ig_assoc_var","ig_fr_maladie","ig_fr_temps_trav","ig_fr_dispo_plant","ig_fr_cout_prod","ig_fr_vol","ig_fr_eau","ig_fr_cons_plant","pb_dispo_sem","ig_av_s2","ig_av_nb_var","attri_cout","attri_nb_var","attri_dispo","attri_engage","Q4.03","Q4.06","Q4.09","Q4.13","Q4.15","Q4.18","Q4.22","Q4.24","fut_acha_sem_qual","futur_prod_ig971","futur_conso_ig971","carte","profil","cout_sem","nb_varietes","dispo_sem","engage"
"AM50","c3",1,"0","AM","H",53,"1988","ANSE - BERTRAND","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0.5,0,5,2.5,5.7,"A PLAT","100%",1,0.25,0,"75-100",27,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",0,0,1,0,0,0,0,0,0,"AUGMENTATION","AUGMENTATION",3,2,1,4,1,1,1,1,1,1,"1","1","100%","BAISSE","AUGMENTATION",3,2,3.5,5,1,0
"AM50","c4",1,"0","AM","H",53,"1988","ANSE - BERTRAND","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0.5,0,5,2.5,5.7,"A PLAT","100%",1,0.25,0,"75-100",27,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",0,0,1,0,0,0,0,0,0,"AUGMENTATION","AUGMENTATION",3,2,1,4,1,1,1,1,1,1,"1","1","100%","BAISSE","AUGMENTATION",4,0,0,0,0,0
"AM50","c4",1,"1","AM","H",53,"1988","ANSE - BERTRAND","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0.5,0,5,2.5,5.7,"A PLAT","100%",1,0.25,0,"75-100",27,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",0,0,1,0,0,0,0,0,0,"AUGMENTATION","AUGMENTATION",3,2,1,4,1,1,1,1,1,1,"1","1","100%","BAISSE","AUGMENTATION",4,1,1.5,5,0.25,1
"AM50","c4",1,"0","AM","H",53,"1988","ANSE - BERTRAND","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0.5,0,5,2.5,5.7,"A PLAT","100%",1,0.25,0,"75-100",27,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",0,0,1,0,0,0,0,0,0,"AUGMENTATION","AUGMENTATION",3,2,1,4,1,1,1,1,1,1,"1","1","100%","BAISSE","AUGMENTATION",4,2,1.5,15,1,0
"AM50","c5",2,"0","AM","H",53,"1988","ANSE - BERTRAND","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0.5,0,5,2.5,5.7,"A PLAT","100%",1,0.25,0,"75-100",27,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",0,0,1,0,0,0,0,0,0,"AUGMENTATION","AUGMENTATION",3,2,1,4,1,1,1,1,1,1,"1","1","100%","BAISSE","AUGMENTATION",5,0,0,0,0,0
"AM50","c5",2,"0","AM","H",53,"1988","ANSE - BERTRAND","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0.5,0,5,2.5,5.7,"A PLAT","100%",1,0.25,0,"75-100",27,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",0,0,1,0,0,0,0,0,0,"AUGMENTATION","AUGMENTATION",3,2,1,4,1,1,1,1,1,1,"1","1","100%","BAISSE","AUGMENTATION",5,1,3.5,15,0.25,1
"AM50","c5",2,"1","AM","H",53,"1988","ANSE - BERTRAND","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0.5,0,5,2.5,5.7,"A PLAT","100%",1,0.25,0,"75-100",27,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",0,0,1,0,0,0,0,0,0,"AUGMENTATION","AUGMENTATION",3,2,1,4,1,1,1,1,1,1,"1","1","100%","BAISSE","AUGMENTATION",5,2,2.5,15,1,1
"AM50","c6",2,"0","AM","H",53,"1988","ANSE - BERTRAND","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0.5,0,5,2.5,5.7,"A PLAT","100%",1,0.25,0,"75-100",27,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",0,0,1,0,0,0,0,0,0,"AUGMENTATION","AUGMENTATION",3,2,1,4,1,1,1,1,1,1,"1","1","100%","BAISSE","AUGMENTATION",6,0,0,0,0,0
"AM50","c6",2,"0","AM","H",53,"1988","ANSE - BERTRAND","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0.5,0,5,2.5,5.7,"A PLAT","100%",1,0.25,0,"75-100",27,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",0,0,1,0,0,0,0,0,0,"AUGMENTATION","AUGMENTATION",3,2,1,4,1,1,1,1,1,1,"1","1","100%","BAISSE","AUGMENTATION",6,1,2.5,15,0.25,0
"AM50","c6",2,"1","AM","H",53,"1988","ANSE - BERTRAND","Secondaire court","Sur le tas","0.00%","100.00%",0,1,0,8.2,0.2,0.5,0,5,2.5,5.7,"A PLAT","100%",1,0.25,0,"75-100",27,0,"0-25",0,0,1,4,"PRODUCTION PERSONNELLE",0,0,1,0,0,0,0,0,0,"AUGMENTATION","AUGMENTATION",3,2,1,4,1,1,1,1,1,1,"1","1","100%","BAISSE","AUGMENTATION",6,2,1.5,5,0.25,1
"AM51","c1",2,"0","AM","H",60,"1987","MORNE A L'EAU","Secondaire court","BEPA","0.00%","100.00%",1,1,1,12.6,1.6,1.5,0,7,0,12.6,"A PLAT","100%",2.5,1,1,"75-100",35,0,"25-50",1,0,1,5,"PRODUCTION PERSONNELLE",0,1,1,0,1,0,0,0,0,"REDUCTION","MAINTIEN",4,2,1,3,1,1,1,1,1,1,"1","1","25%","BAISSE","PAS DE CHANGEMENT",1,0,0,0,0,0
"AM51","c1",2,"0","AM","H",60,"1987","MORNE A L'EAU","Secondaire court","BEPA","0.00%","100.00%",1,1,1,12.6,1.6,1.5,0,7,0,12.6,"A PLAT","100%",2.5,1,1,"75-100",35,0,"25-50",1,0,1,5,"PRODUCTION PERSONNELLE",0,1,1,0,1,0,0,0,0,"REDUCTION","MAINTIEN",4,2,1,3,1,1,1,1,1,1,"1","1","25%","BAISSE","PAS DE CHANGEMENT",1,1,3.5,5,1,0
"AM51","c1",2,"1","AM","H",60,"1987","MORNE A L'EAU","Secondaire court","BEPA","0.00%","100.00%",1,1,1,12.6,1.6,1.5,0,7,0,12.6,"A PLAT","100%",2.5,1,1,"75-100",35,0,"25-50",1,0,1,5,"PRODUCTION PERSONNELLE",0,1,1,0,1,0,0,0,0,"REDUCTION","MAINTIEN",4,2,1,3,1,1,1,1,1,1,"1","1","25%","BAISSE","PAS DE CHANGEMENT",1,2,3.5,15,0.25,1
"AM51","c2",2,"0","AM","H",60,"1987","MORNE A L'EAU","Secondaire court","BEPA","0.00%","100.00%",1,1,1,12.6,1.6,1.5,0,7,0,12.6,"A PLAT","100%",2.5,1,1,"75-100",35,0,"25-50",1,0,1,5,"PRODUCTION PERSONNELLE",0,1,1,0,1,0,0,0,0,"REDUCTION","MAINTIEN",4,2,1,3,1,1,1,1,1,1,"1","1","25%","BAISSE","PAS DE CHANGEMENT",2,0,0,0,0,0
"AM51","c2",2,"0","AM","H",60,"1987","MORNE A L'EAU","Secondaire court","BEPA","0.00%","100.00%",1,1,1,12.6,1.6,1.5,0,7,0,12.6,"A PLAT","100%",2.5,1,1,"75-100",35,0,"25-50",1,0,1,5,"PRODUCTION PERSONNELLE",0,1,1,0,1,0,0,0,0,"REDUCTION","MAINTIEN",4,2,1,3,1,1,1,1,1,1,"1","1","25%","BAISSE","PAS DE CHANGEMENT",2,1,1.5,15,1,0
"AM51","c2",2,"1","AM","H",60,"1987","MORNE A L'EAU","Secondaire court","BEPA","0.00%","100.00%",1,1,1,12.6,1.6,1.5,0,7,0,12.6,"A PLAT","100%",2.5,1,1,"75-100",35,0,"25-50",1,0,1,5,"PRODUCTION PERSONNELLE",0,1,1,0,1,0,0,0,0,"REDUCTION","MAINTIEN",4,2,1,3,1,1,1,1,1,1,"1","1","25%","BAISSE","PAS DE CHANGEMENT",2,2,2.5,15,0.25,0
"AM51","c3",1,"0","AM","H",60,"1987","MORNE A L'EAU","Secondaire court","BEPA","0.00%","100.00%",1,1,1,12.6,1.6,1.5,0,7,0,12.6,"A PLAT","100%",2.5,1,1,"75-100",35,0,"25-50",1,0,1,5,"PRODUCTION PERSONNELLE",0,1,1,0,1,0,0,0,0,"REDUCTION","MAINTIEN",4,2,1,3,1,1,1,1,1,1,"1","1","25%","BAISSE","PAS DE CHANGEMENT",3,0,0,0,0,0
"AM51","c3",1,"1","AM","H",60,"1987","MORNE A L'EAU","Secondaire court","BEPA","0.00%","100.00%",1,1,1,12.6,1.6,1.5,0,7,0,12.6,"A PLAT","100%",2.5,1,1,"75-100",35,0,"25-50",1,0,1,5,"PRODUCTION PERSONNELLE",0,1,1,0,1,0,0,0,0,"REDUCTION","MAINTIEN",4,2,1,3,1,1,1,1,1,1,"1","1","25%","BAISSE","PAS DE CHANGEMENT",3,1,2.5,15,1,1
"AM51","c3",1,"0","AM","H",60,"1987","MORNE A L'EAU","Secondaire court","BEPA","0.00%","100.00%",1,1,1,12.6,1.6,1.5,0,7,0,12.6,"A PLAT","100%",2.5,1,1,"75-100",35,0,"25-50",1,0,1,5,"PRODUCTION PERSONNELLE",0,1,1,0,1,0,0,0,0,"REDUCTION","MAINTIEN",4,2,1,3,1,1,1,1,1,1,"1","1","25%","BAISSE","PAS DE CHANGEMENT",3,2,3.5,5,1,0
"AM51","c4",1,"0","AM","H",60,"1987","MORNE A L'EAU","Secondaire court","BEPA","0.00%","100.00%",1,1,1,12.6,1.6,1.5,0,7,0,12.6,"A PLAT","100%",2.5,1,1,"75-100",35,0,"25-50",1,0,1,5,"PRODUCTION PERSONNELLE",0,1,1,0,1,0,0,0,0,"REDUCTION","MAINTIEN",4,2,1,3,1,1,1,1,1,1,"1","1","25%","BAISSE","PAS DE CHANGEMENT",4,0,0,0,0,0
"AM51","c4",1,"1","AM","H",60,"1987","MORNE A L'EAU","Secondaire court","BEPA","0.00%","100.00%",1,1,1,12.6,1.6,1.5,0,7,0,12.6,"A PLAT","100%",2.5,1,1,"75-100",35,0,"25-50",1,0,1,5,"PRODUCTION PERSONNELLE",0,1,1,0,1,0,0,0,0,"REDUCTION","MAINTIEN",4,2,1,3,1,1,1,1,1,1,"1","1","25%","BAISSE","PAS DE CHANGEMENT",4,1,1.5,5,0.25,1
"AM51","c4",1,"0","AM","H",60,"1987","MORNE A L'EAU","Secondaire court","BEPA","0.00%","100.00%",1,1,1,12.6,1.6,1.5,0,7,0,12.6,"A PLAT","100%",2.5,1,1,"75-100",35,0,"25-50",1,0,1,5,"PRODUCTION PERSONNELLE",0,1,1,0,1,0,0,0,0,"REDUCTION","MAINTIEN",4,2,1,3,1,1,1,1,1,1,"1","1","25%","BAISSE","PAS DE CHANGEMENT",4,2,1.5,15,1,0
"AM51","c5",1,"0","AM","H",60,"1987","MORNE A L'EAU","Secondaire court","BEPA","0.00%","100.00%",1,1,1,12.6,1.6,1.5,0,7,0,12.6,"A PLAT","100%",2.5,1,1,"75-100",35,0,"25-50",1,0,1,5,"PRODUCTION PERSONNELLE",0,1,1,0,1,0,0,0,0,"REDUCTION","MAINTIEN",4,2,1,3,1,1,1,1,1,1,"1","1","25%","BAISSE","PAS DE CHANGEMENT",5,0,0,0,0,0
"AM51","c5",1,"1","AM","H",60,"1987","MORNE A L'EAU","Secondaire court","BEPA","0.00%","100.00%",1,1,1,12.6,1.6,1.5,0,7,0,12.6,"A PLAT","100%",2.5,1,1,"75-100",35,0,"25-50",1,0,1,5,"PRODUCTION PERSONNELLE",0,1,1,0,1,0,0,0,0,"REDUCTION","MAINTIEN",4,2,1,3,1,1,1,1,1,1,"1","1","25%","BAISSE","PAS DE CHANGEMENT",5,1,3.5,15,0.25,1
"AM51","c5",1,"0","AM","H",60,"1987","MORNE A L'EAU","Secondaire court","BEPA","0.00%","100.00%",1,1,1,12.6,1.6,1.5,0,7,0,12.6,"A PLAT","100%",2.5,1,1,"75-100",35,0,"25-50",1,0,1,5,"PRODUCTION PERSONNELLE",0,1,1,0,1,0,0,0,0,"REDUCTION","MAINTIEN",4,2,1,3,1,1,1,1,1,1,"1","1","25%","BAISSE","PAS DE CHANGEMENT",5,2,2.5,15,1,1
"AM51","c6",2,"0","AM","H",60,"1987","MORNE A L'EAU","Secondaire court","BEPA","0.00%","100.00%",1,1,1,12.6,1.6,1.5,0,7,0,12.6,"A PLAT","100%",2.5,1,1,"75-100",35,0,"25-50",1,0,1,5,"PRODUCTION PERSONNELLE",0,1,1,0,1,0,0,0,0,"REDUCTION","MAINTIEN",4,2,1,3,1,1,1,1,1,1,"1","1","25%","BAISSE","PAS DE CHANGEMENT",6,0,0,0,0,0
"AM51","c6",2,"0","AM","H",60,"1987","MORNE A L'EAU","Secondaire court","BEPA","0.00%","100.00%",1,1,1,12.6,1.6,1.5,0,7,0,12.6,"A PLAT","100%",2.5,1,1,"75-100",35,0,"25-50",1,0,1,5,"PRODUCTION PERSONNELLE",0,1,1,0,1,0,0,0,0,"REDUCTION","MAINTIEN",4,2,1,3,1,1,1,1,1,1,"1","1","25%","BAISSE","PAS DE CHANGEMENT",6,1,2.5,15,0.25,0
"AM51","c6",2,"1","AM","H",60,"1987","MORNE A L'EAU","Secondaire court","BEPA","0.00%","100.00%",1,1,1,12.6,1.6,1.5,0,7,0,12.6,"A PLAT","100%",2.5,1,1,"75-100",35,0,"25-50",1,0,1,5,"PRODUCTION PERSONNELLE",0,1,1,0,1,0,0,0,0,"REDUCTION","MAINTIEN",4,2,1,3,1,1,1,1,1,1,"1","1","25%","BAISSE","PAS DE CHANGEMENT",6,2,1.5,5,0.25,1
"AM52","c1",2,"0","AM","H",32,"2008","LE MOULE","Secondaire long","Sur le tas","100%","0.00%",0,0,0,4.3,0.3,0,0,0,2,2.3,"A PLAT","100%",1,0.25,0,"75-100",2,0,"0-25",1,0,1,2,"PRODUCTION PERSONNELLE",0,0,0,1,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",1,2,3,4,1,1,0,1,1,0,"NSP","1","100%","AUGMENTATION","AUGMENTATION",1,0,0,0,0,0
"AM52","c1",2,"0","AM","H",32,"2008","LE MOULE","Secondaire long","Sur le tas","100%","0.00%",0,0,0,4.3,0.3,0,0,0,2,2.3,"A PLAT","100%",1,0.25,0,"75-100",2,0,"0-25",1,0,1,2,"PRODUCTION PERSONNELLE",0,0,0,1,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",1,2,3,4,1,1,0,1,1,0,"NSP","1","100%","AUGMENTATION","AUGMENTATION",1,1,3.5,5,1,0
"AM52","c1",2,"1","AM","H",32,"2008","LE MOULE","Secondaire long","Sur le tas","100%","0.00%",0,0,0,4.3,0.3,0,0,0,2,2.3,"A PLAT","100%",1,0.25,0,"75-100",2,0,"0-25",1,0,1,2,"PRODUCTION PERSONNELLE",0,0,0,1,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",1,2,3,4,1,1,0,1,1,0,"NSP","1","100%","AUGMENTATION","AUGMENTATION",1,2,3.5,15,0.25,1
"AM52","c2",2,"0","AM","H",32,"2008","LE MOULE","Secondaire long","Sur le tas","100%","0.00%",0,0,0,4.3,0.3,0,0,0,2,2.3,"A PLAT","100%",1,0.25,0,"75-100",2,0,"0-25",1,0,1,2,"PRODUCTION PERSONNELLE",0,0,0,1,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",1,2,3,4,1,1,0,1,1,0,"NSP","1","100%","AUGMENTATION","AUGMENTATION",2,0,0,0,0,0
"AM52","c2",2,"0","AM","H",32,"2008","LE MOULE","Secondaire long","Sur le tas","100%","0.00%",0,0,0,4.3,0.3,0,0,0,2,2.3,"A PLAT","100%",1,0.25,0,"75-100",2,0,"0-25",1,0,1,2,"PRODUCTION PERSONNELLE",0,0,0,1,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",1,2,3,4,1,1,0,1,1,0,"NSP","1","100%","AUGMENTATION","AUGMENTATION",2,1,1.5,15,1,0
"AM52","c2",2,"1","AM","H",32,"2008","LE MOULE","Secondaire long","Sur le tas","100%","0.00%",0,0,0,4.3,0.3,0,0,0,2,2.3,"A PLAT","100%",1,0.25,0,"75-100",2,0,"0-25",1,0,1,2,"PRODUCTION PERSONNELLE",0,0,0,1,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",1,2,3,4,1,1,0,1,1,0,"NSP","1","100%","AUGMENTATION","AUGMENTATION",2,2,2.5,15,0.25,0
"AM52","c3",1,"0","AM","H",32,"2008","LE MOULE","Secondaire long","Sur le tas","100%","0.00%",0,0,0,4.3,0.3,0,0,0,2,2.3,"A PLAT","100%",1,0.25,0,"75-100",2,0,"0-25",1,0,1,2,"PRODUCTION PERSONNELLE",0,0,0,1,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",1,2,3,4,1,1,0,1,1,0,"NSP","1","100%","AUGMENTATION","AUGMENTATION",3,0,0,0,0,0
"AM52","c3",1,"1","AM","H",32,"2008","LE MOULE","Secondaire long","Sur le tas","100%","0.00%",0,0,0,4.3,0.3,0,0,0,2,2.3,"A PLAT","100%",1,0.25,0,"75-100",2,0,"0-25",1,0,1,2,"PRODUCTION PERSONNELLE",0,0,0,1,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",1,2,3,4,1,1,0,1,1,0,"NSP","1","100%","AUGMENTATION","AUGMENTATION",3,1,2.5,15,1,1
"AM52","c3",1,"0","AM","H",32,"2008","LE MOULE","Secondaire long","Sur le tas","100%","0.00%",0,0,0,4.3,0.3,0,0,0,2,2.3,"A PLAT","100%",1,0.25,0,"75-100",2,0,"0-25",1,0,1,2,"PRODUCTION PERSONNELLE",0,0,0,1,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",1,2,3,4,1,1,0,1,1,0,"NSP","1","100%","AUGMENTATION","AUGMENTATION",3,2,3.5,5,1,0
"AM52","c4",1,"0","AM","H",32,"2008","LE MOULE","Secondaire long","Sur le tas","100%","0.00%",0,0,0,4.3,0.3,0,0,0,2,2.3,"A PLAT","100%",1,0.25,0,"75-100",2,0,"0-25",1,0,1,2,"PRODUCTION PERSONNELLE",0,0,0,1,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",1,2,3,4,1,1,0,1,1,0,"NSP","1","100%","AUGMENTATION","AUGMENTATION",4,0,0,0,0,0
"AM52","c4",1,"1","AM","H",32,"2008","LE MOULE","Secondaire long","Sur le tas","100%","0.00%",0,0,0,4.3,0.3,0,0,0,2,2.3,"A PLAT","100%",1,0.25,0,"75-100",2,0,"0-25",1,0,1,2,"PRODUCTION PERSONNELLE",0,0,0,1,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",1,2,3,4,1,1,0,1,1,0,"NSP","1","100%","AUGMENTATION","AUGMENTATION",4,1,1.5,5,0.25,1
"AM52","c4",1,"0","AM","H",32,"2008","LE MOULE","Secondaire long","Sur le tas","100%","0.00%",0,0,0,4.3,0.3,0,0,0,2,2.3,"A PLAT","100%",1,0.25,0,"75-100",2,0,"0-25",1,0,1,2,"PRODUCTION PERSONNELLE",0,0,0,1,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",1,2,3,4,1,1,0,1,1,0,"NSP","1","100%","AUGMENTATION","AUGMENTATION",4,2,1.5,15,1,0
"AM52","c5",1,"0","AM","H",32,"2008","LE MOULE","Secondaire long","Sur le tas","100%","0.00%",0,0,0,4.3,0.3,0,0,0,2,2.3,"A PLAT","100%",1,0.25,0,"75-100",2,0,"0-25",1,0,1,2,"PRODUCTION PERSONNELLE",0,0,0,1,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",1,2,3,4,1,1,0,1,1,0,"NSP","1","100%","AUGMENTATION","AUGMENTATION",5,0,0,0,0,0
"AM52","c5",1,"1","AM","H",32,"2008","LE MOULE","Secondaire long","Sur le tas","100%","0.00%",0,0,0,4.3,0.3,0,0,0,2,2.3,"A PLAT","100%",1,0.25,0,"75-100",2,0,"0-25",1,0,1,2,"PRODUCTION PERSONNELLE",0,0,0,1,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",1,2,3,4,1,1,0,1,1,0,"NSP","1","100%","AUGMENTATION","AUGMENTATION",5,1,3.5,15,0.25,1
"AM52","c5",1,"0","AM","H",32,"2008","LE MOULE","Secondaire long","Sur le tas","100%","0.00%",0,0,0,4.3,0.3,0,0,0,2,2.3,"A PLAT","100%",1,0.25,0,"75-100",2,0,"0-25",1,0,1,2,"PRODUCTION PERSONNELLE",0,0,0,1,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",1,2,3,4,1,1,0,1,1,0,"NSP","1","100%","AUGMENTATION","AUGMENTATION",5,2,2.5,15,1,1
"AM52","c6",2,"0","AM","H",32,"2008","LE MOULE","Secondaire long","Sur le tas","100%","0.00%",0,0,0,4.3,0.3,0,0,0,2,2.3,"A PLAT","100%",1,0.25,0,"75-100",2,0,"0-25",1,0,1,2,"PRODUCTION PERSONNELLE",0,0,0,1,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",1,2,3,4,1,1,0,1,1,0,"NSP","1","100%","AUGMENTATION","AUGMENTATION",6,0,0,0,0,0
"AM52","c6",2,"0","AM","H",32,"2008","LE MOULE","Secondaire long","Sur le tas","100%","0.00%",0,0,0,4.3,0.3,0,0,0,2,2.3,"A PLAT","100%",1,0.25,0,"75-100",2,0,"0-25",1,0,1,2,"PRODUCTION PERSONNELLE",0,0,0,1,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",1,2,3,4,1,1,0,1,1,0,"NSP","1","100%","AUGMENTATION","AUGMENTATION",6,1,2.5,15,0.25,0
"AM52","c6",2,"1","AM","H",32,"2008","LE MOULE","Secondaire long","Sur le tas","100%","0.00%",0,0,0,4.3,0.3,0,0,0,2,2.3,"A PLAT","100%",1,0.25,0,"75-100",2,0,"0-25",1,0,1,2,"PRODUCTION PERSONNELLE",0,0,0,1,0,0,0,0,1,"AUGMENTATION","AUGMENTATION",1,2,3,4,1,1,0,1,1,0,"NSP","1","100%","AUGMENTATION","AUGMENTATION",6,2,1.5,5,0.25,1
"AM53","c1",1,"0","AM","H",57,"1987","LE MOULE","Secondaire court","Sur le tas","100%","0.00%",0,1,0,3.9,0.4,0.2,0,0.8,2.5,1.4,"A PLAT","100%",1,0.3,0,"75-100",31,0,"0-25",1,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",1,3,2,4,1,1,0,0,0,1,"1","NSP","0%","AUGMENTATION","AUGMENTATION",1,0,0,0,0,0
"AM53","c1",1,"1","AM","H",57,"1987","LE MOULE","Secondaire court","Sur le tas","100%","0.00%",0,1,0,3.9,0.4,0.2,0,0.8,2.5,1.4,"A PLAT","100%",1,0.3,0,"75-100",31,0,"0-25",1,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",1,3,2,4,1,1,0,0,0,1,"1","NSP","0%","AUGMENTATION","AUGMENTATION",1,1,3.5,5,1,0
"AM53","c1",1,"0","AM","H",57,"1987","LE MOULE","Secondaire court","Sur le tas","100%","0.00%",0,1,0,3.9,0.4,0.2,0,0.8,2.5,1.4,"A PLAT","100%",1,0.3,0,"75-100",31,0,"0-25",1,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",1,3,2,4,1,1,0,0,0,1,"1","NSP","0%","AUGMENTATION","AUGMENTATION",1,2,3.5,15,0.25,1
"AM53","c2",1,"0","AM","H",57,"1987","LE MOULE","Secondaire court","Sur le tas","100%","0.00%",0,1,0,3.9,0.4,0.2,0,0.8,2.5,1.4,"A PLAT","100%",1,0.3,0,"75-100",31,0,"0-25",1,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",1,3,2,4,1,1,0,0,0,1,"1","NSP","0%","AUGMENTATION","AUGMENTATION",2,0,0,0,0,0
"AM53","c2",1,"1","AM","H",57,"1987","LE MOULE","Secondaire court","Sur le tas","100%","0.00%",0,1,0,3.9,0.4,0.2,0,0.8,2.5,1.4,"A PLAT","100%",1,0.3,0,"75-100",31,0,"0-25",1,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",1,3,2,4,1,1,0,0,0,1,"1","NSP","0%","AUGMENTATION","AUGMENTATION",2,1,1.5,15,1,0
"AM53","c2",1,"0","AM","H",57,"1987","LE MOULE","Secondaire court","Sur le tas","100%","0.00%",0,1,0,3.9,0.4,0.2,0,0.8,2.5,1.4,"A PLAT","100%",1,0.3,0,"75-100",31,0,"0-25",1,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",1,3,2,4,1,1,0,0,0,1,"1","NSP","0%","AUGMENTATION","AUGMENTATION",2,2,2.5,15,0.25,0
"AM53","c3",1,"0","AM","H",57,"1987","LE MOULE","Secondaire court","Sur le tas","100%","0.00%",0,1,0,3.9,0.4,0.2,0,0.8,2.5,1.4,"A PLAT","100%",1,0.3,0,"75-100",31,0,"0-25",1,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",1,3,2,4,1,1,0,0,0,1,"1","NSP","0%","AUGMENTATION","AUGMENTATION",3,0,0,0,0,0
"AM53","c3",1,"1","AM","H",57,"1987","LE MOULE","Secondaire court","Sur le tas","100%","0.00%",0,1,0,3.9,0.4,0.2,0,0.8,2.5,1.4,"A PLAT","100%",1,0.3,0,"75-100",31,0,"0-25",1,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",1,3,2,4,1,1,0,0,0,1,"1","NSP","0%","AUGMENTATION","AUGMENTATION",3,1,2.5,15,1,1
"AM53","c3",1,"0","AM","H",57,"1987","LE MOULE","Secondaire court","Sur le tas","100%","0.00%",0,1,0,3.9,0.4,0.2,0,0.8,2.5,1.4,"A PLAT","100%",1,0.3,0,"75-100",31,0,"0-25",1,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",1,3,2,4,1,1,0,0,0,1,"1","NSP","0%","AUGMENTATION","AUGMENTATION",3,2,3.5,5,1,0
"AM53","c4",2,"0","AM","H",57,"1987","LE MOULE","Secondaire court","Sur le tas","100%","0.00%",0,1,0,3.9,0.4,0.2,0,0.8,2.5,1.4,"A PLAT","100%",1,0.3,0,"75-100",31,0,"0-25",1,0,1,5,"PRODUCTION PERSONNELLE",1,0,0,0,0,0,0,0,0,"MAINTIEN","MAINTIEN",1,3,2,4,1,1,0,0,0,1,"1","NSP","0%","AUGMENTATION","AUGMENTATION",4,0,0,0,0,0
